,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.148,0.8824164919994476,-0.014784682070368729,-0.7476793676648195,0.6784883596453164,-0.10036256090014341,0.920360243110389,-0.5591827047605573,0.797689142343935,-1.2975703594922539,-1.0548469148771753,0.9308942371218717,-0.648479872991712,-0.9113615430403272,0.9601033448353901,-0.6079544283447494,-0.8762624815237331,0.9285728648539813,1.148350683254296,0.5610102073265113,-0.5542713799945054,-0.6627390103970456,0.7978169273495102,-0.8902963308166593,0.9451045052818613,-0.49362365085753346,0.7594014405706542,1.0207483197635219,-0.35402954363048955,-1.1786319380342896,0.8890620610776684,0.4246369331525748,0.7876210706014651,0.6114780405268133,0.1838808544525122,0.21564088199131531,-1.2145811063425,0.3233588467783843,1.0374875519745947,-1.360766904170623,-1.0281809500940684,0.95996264423025,1.295684160904442,-0.2284381381558615,-1.2391878860514807,0.6829627984986617,-1.1139142622894294,1.0890169011315625,0.4530565647949411,-0.4820488974558993,1.1753854415161573,-0.5717640985055823,-0.7568022433002819,1.1151856874532096,0.3297142449777584,1.2108553787214742,-0.7443955985858118,-0.650025705545965,-0.027189787517891452,-0.5363253653986891,0.03990117569497395,0.5899571878740143,1.067979019190842,0.03260025292636718,-0.2026313964348866,1.0064778619967405,-1.2418992495223993,-0.6418265832645518,0.8740474753686813,0.6206800649188231,-0.9753619635082482,0.41302829745144515,0.6626488931176375,1.1587712503768495,-0.7122199006186144,0.6070320132067983,0.7379131225980157,-0.8095320293610079,-0.23530341760757628,0.8461124292388127,-0.9222793735129541,-1.107047407338456,0.5822641835949838,0.3047829673438797,-0.8149662933930196,0.01040411406467277,0.1482743834535001,0.311080353791091,0.346392969222746,0.33823747551857,0.1743122146122901,0.08116472314121552,0.35852485704259807,0.9226712473856844,0.07657104071998828,-0.48333621471330107,0.6465266325811116,0.949351632228689,-0.6663386225819593,-1.0210021886803102,-0.8672861777313758
0.149,0.8815590559947729,-0.015252244060145343,-0.7468409691081501,0.6779836714277936,-0.0994879892278428,0.9196028453164841,-0.5577811346559242,0.7977672949776976,-1.2969699988190249,-1.0547960437199633,0.9306106771756283,-0.6484812576035671,-0.9109125385670744,0.9597382891217581,-0.6079999060443203,-0.8757920706791283,0.9266861841568285,1.147903670298963,0.5598070464187704,-0.5540528659023916,-0.6623874712662933,0.7976717486770707,-0.8885002589466939,0.944768927665882,-0.492229622512557,0.7582863053160058,1.019596586527358,-0.3548544144890517,-1.177632531917241,0.8877313455254836,0.4251162344161203,0.7871556542139154,0.6110780937187577,0.18388055197788794,0.21529096469247047,-1.2132016611352203,0.32190378550480775,1.0361509295734488,-1.3604058248232345,-1.0282162096514138,0.9576324073584996,1.2943680215582536,-0.229837162953982,-1.2379762108520516,0.6837294813368431,-1.1118730387693678,1.0876008585670773,0.4523009646482512,-0.480984750445863,1.1746075948740882,-0.571924747666983,-0.7565157316122278,1.113877949991318,0.3309170217615069,1.209462522292121,-0.7443772996113323,-0.6491659464244512,-0.02676297725514106,-0.5356921819565167,0.039643854377168504,0.5895120423478198,1.0670283331374193,0.03238867147129823,-0.20229970545279613,1.0058237383775712,-1.241183221200334,-0.6420441190921604,0.8727963404140731,0.6193647659673006,-0.9740855857320997,0.41213027537172997,0.662604245230432,1.1572144594754907,-0.7107827422220367,0.6060832072542692,0.7368280906749641,-0.8088411810661849,-0.23559274356165585,0.8455646751293855,-0.9221732989166692,-1.1062992832124814,0.5813433643179537,0.3041689896259757,-0.8140663248382064,0.010397759284949485,0.14823021302468636,0.3109205419048855,0.34624720116854896,0.33804891944677073,0.17425367913815343,0.08124009610911888,0.358339900197018,0.9218734285185863,0.07611616081332342,-0.4827109122846664,0.645526036300022,0.9481035521269885,-0.6666012600183014,-1.0192408168053144,-0.8672866137672395
0.15,0.8807030342229258,-0.01571803529815089,-0.7460036772620839,0.6774787186599045,-0.09861536337555726,0.9188455140200253,-0.5563815864161823,0.7978430484737794,-1.2963703858235984,-1.0547443358221613,0.9303274384283184,-0.6484819999252383,-0.9104637656029702,0.9593733955602901,-0.608044643555023,-0.8753210439783803,0.9248023460642065,1.1474547271651572,0.5586058451902606,-0.5538334146614295,-0.6620361069735605,0.7975252486024433,-0.8867064259639815,0.9444314096259762,-0.4908384935764855,0.7571741221849702,1.0184456152111176,-0.3556758870809915,-1.1766343402713748,0.8864017600762236,0.4255933522276463,0.7866908392991205,0.6106784429817091,0.18388001010487923,0.21494165838259283,-1.2118240133638425,0.3204531530157405,1.0348175144362217,-1.3600435757524496,-1.0282481407931399,0.9553058411545161,1.2930521598223406,-0.23123116772467062,-1.2367667262091866,0.6844913831674863,-1.1098339794155496,1.086187937635147,0.45154757638039533,-0.47992275848834376,1.1738299106771752,-0.5720844738374709,-0.7562289628755349,1.1125707109165488,0.33211533455983366,1.2080700807552023,-0.7443571758335852,-0.6483074701722644,-0.02633739906446128,-0.5350595776706284,0.03938742598687802,0.5890670138737093,1.0660784753714772,0.03217795055484837,-0.201968553849261,1.0051697073402144,-1.240467752923513,-0.6422594153162305,0.8715471839837936,0.6180530499634737,-0.9728113882229078,0.4112338329539148,0.662557823566769,1.155660268906649,-0.7093489502497987,0.6051369003537671,0.7357451733536595,-0.8081508452209651,-0.23588089266899584,0.8450177024392558,-0.9220660812690126,-1.1055510564828965,0.5804244515524845,0.3035567515343508,-0.8131672005004739,0.010391502820012954,0.1481860816765273,0.3107608530168149,0.3461014699990553,0.33786051626627034,0.17419522375936497,0.08131534585321702,0.35815513201467125,0.9210762291526671,0.07566274165631882,-0.48208655599382566,0.6445276073184689,0.9468571285192691,-0.6668605207713423,-1.0174810381404809,-0.8672845345975115
0.151,0.8798484238142894,-0.01618206111329177,-0.7451674895818867,0.6769735048351898,-0.0977446806898047,0.918088253095797,-0.5549840599701701,0.7979164103447182,-1.29577151655286,-1.0546917937287998,0.9300445193643827,-0.6484821014005628,-0.910015223444504,0.9590086634592541,-0.6080886414423787,-0.8748494029754644,0.9229213498088231,1.14700386407588,0.5574066033073078,-0.5536130296711327,-0.6616849158234372,0.7973774313797616,-0.8849148323831233,0.9440919618737936,-0.4894502589250144,0.7560648819738061,1.0172954090793258,-0.35649396984568205,-1.1756373575990906,0.8850733071242064,0.4260682919329624,0.7862266239409731,0.6102790881329812,0.18387922969123133,0.2145929624183318,-1.2104481590775498,0.3190069356795931,1.0334872976628762,-1.359680158839847,-1.0282767519930094,0.9529829466152947,1.2917365858949548,-0.232620164955971,-1.235559428541494,0.6852485197117562,-1.1077970879001122,1.084778128021413,0.4507963921010059,-0.4788629161860838,1.173052389574705,-0.5722432777808687,-0.755941936313008,1.1112639739679484,0.3333091926253348,1.2066780584572003,-0.7443352324265815,-0.6474502748068723,-0.025913049548013538,-0.5344275524090277,0.039131888543696466,0.5886221038876608,1.0651294456867781,0.031968087800678224,-0.20163794007724953,1.0045157700799197,-1.239752841563484,-0.642472478740167,0.8703000040254972,0.6167449061998256,-0.9715393647632573,0.4103389695993881,0.6625096360504815,1.1541086749299687,-0.707918513920271,0.6041930839471508,0.7346643655397532,-0.8074610208379317,-0.23616786756618732,0.8444715090960384,-0.9219577234195917,-1.1048027285539745,0.5795074407073815,0.3029462479817541,-0.8122689197517061,0.0103853446124679,0.14814198941376042,0.3106012870342408,0.3459557758221134,0.33767226586534965,0.17413684832632692,0.08139047257217688,0.357970552126362,0.9202796493786536,0.07521077955580324,-0.4814631430959875,0.6435313403551453,0.945612361289531,-0.6671164163565538,-1.0157228559621128,-0.8672799482617074
0.152,0.878995221901101,-0.016644326817373285,-0.744332403530243,0.6764680334327711,-0.09687593851356446,0.917331066399391,-0.5535885552320875,0.7979873880862267,-1.2951733870663475,-1.054638419974493,0.9297619184729838,-0.6484815634691631,-0.9095669113903988,0.958644092128551,-0.6081319002728653,-0.8743771492272852,0.9210431946096647,1.1465510912217896,0.5562093204229549,-0.5533917143247065,-0.6613338961282,0.7972283012542692,-0.8831254787031794,0.9437505950820746,-0.48806491343471003,0.7549585755054968,1.0161459713690402,-0.35730867120383064,-1.1746415784304731,0.8837459890472479,0.42654105886771787,0.785763006229863,0.6098800289899937,0.18387821159260145,0.21424487615562632,-1.2090740943397726,0.31756511991262437,1.032160270375458,-1.3593155759733129,-1.0283020517243868,0.9506637247005527,1.2904213099051605,-0.2340041671202633,-1.2343543142489923,0.6860009066496184,-1.1057623678511213,1.0833714194524369,0.45004740395332554,-0.4778052181585816,1.1722750322147673,-0.5724011602614509,-0.7556546511547212,1.1099577428711158,0.334498605207129,1.2052864597345658,-0.7443114745564084,-0.6465943583462307,-0.025489925317065436,-0.5337961060369283,0.03887724007002334,0.5881773138186271,1.0641812438749654,0.03175908083884156,-0.20130786259480032,1.0038619277863787,-1.2390384840071296,-0.6426833161493217,0.8690547984796649,0.6154403240038767,-0.9702695091592242,0.4094456846967764,0.6624596905793294,1.1525596738028105,-0.7064914224946739,0.6032517495116219,0.7335856621546589,-0.8067717069346227,-0.23645367088334676,0.8439260930314622,-0.9218482282120605,-1.1040543008282762,0.5785923272041734,0.3023374738966536,-0.8113714819634544,0.010379284604238675,0.14809793624101555,0.31044184386461504,0.3458101187452607,0.337484168132334,0.1740785526897609,0.08146547646428727,0.3577861601638782,0.9194836892847779,0.07476027082823349,-0.48084067085825627,0.6425372301426622,0.9443692503054536,-0.667368958264143,-1.0139662735270922,-0.8672728627829556
0.153,0.8781434256174999,-0.017104837705164237,-0.7434984165772424,0.675962307917403,-0.09600913418633489,0.9165739577672577,-0.5521950721015693,0.7980559891772256,-1.294575993436235,-1.0545842170834854,0.9294796342479943,-0.6484803875664641,-0.9091188287416014,0.9582796808797144,-0.6081744206139187,-0.8739042842936458,0.9191678796720503,1.1460964187612421,0.5550139961770193,-0.5531694720090492,-0.660983046207802,0.7970778624623416,-0.8813383654077193,0.9434073198847434,-0.4866824519831286,0.7538551936297193,1.014997305290061,-0.3581199995575121,-1.1736469973231831,0.8824198082067496,0.4270116583574177,0.7852999842626552,0.6094812653702745,0.18387695666256157,0.21389739894971405,-1.2077018152281156,0.3161276921787198,1.0308364237180443,-1.3589498290469626,-1.0283240484601406,0.9483481763328825,1.2891063419131361,-0.23538318667405572,-1.2331513797134537,0.6867485596198165,-1.10372982285292,1.0819678016955165,0.4493006041139935,-0.47674965904201844,1.171497839244258,-0.5725581220439496,-0.7553671066379994,1.1086520213382254,0.3356835815507848,1.2038952889136443,-0.7442859073812238,-0.6457397188088086,-0.025068022991969426,-0.5331652384167774,0.03862347859106955,0.5877326450885612,1.0632338697255732,0.03155092730576438,-0.20097831986500628,1.0032081816437564,-1.238324677156609,-0.6428919343110459,0.8678115652797214,0.6141392927380473,-0.9690018152402742,0.40855397762206935,0.6624079950250477,1.151013261780353,-0.7050676652768424,0.6023128885595094,0.7325090581354774,-0.8060829025335023,-0.23673830524413855,0.8433814521813722,-0.9217375984841324,-1.1033057747066364,0.5776791064770689,0.3017304242231775,-0.8104748865069438,0.010373322736574687,0.148053922162815,0.3102825234154798,0.34566449887572404,0.3372962229555933,0.17402033670070752,0.08154035772745988,0.3576019557599892,0.9186883489567891,0.07431121179965791,-0.48021913655956194,0.6415452714275076,0.943127795418544,-0.6676181579590315,-1.0122112940728647,-0.8672632861680013
0.154,0.8772930320995738,-0.017563599054461466,-0.7426655262003655,0.6754563317395256,-0.09514426504419077,0.9158169310167572,-0.5508036104637568,0.7981222210798761,-1.2939793317473172,-1.0545291875697003,0.9291976651879832,-0.6484785751237105,-0.9086709748012749,0.957915429025909,-0.608216203033935,-0.8734308097372189,0.9172954041876853,1.145639856820332,0.5538206301961529,-0.5529463061047536,-0.6606323643898633,0.7969261192315082,-0.8795534929648722,0.9430621468770031,-0.4853028694489356,0.7527547272228146,1.013849414025139,-0.35892796329020227,-1.1726536088623476,0.8810947669477854,0.4274800957174381,0.7848375561426684,0.6090827970914571,0.18387546575260164,0.21355053015514133,-1.2063313178342825,0.3146946389891699,1.0295157488566922,-1.3585829199610628,-1.028342750672543,0.9460363023979033,1.2877916919104817,-0.23675723605777582,-1.2319506212987434,0.6874914942198491,-1.1016994564464797,1.0805672645585023,0.4485559847928324,-0.47569623348918444,1.1707208113088838,-0.5727141638935613,-0.7550793020074004,1.1073468130680473,0.33686413089824807,1.2025045503106053,-0.744258536051251,-0.6448863542136127,-0.024647339202141502,-0.5325349494082793,0.038370602134863346,0.5872880991124393,1.0622873230260357,0.03134362484422404,-0.20064931035599842,1.0025545328307213,-1.2376114179292956,-0.6430983399747421,0.8665703023521536,0.6128418017995193,-0.9677362768591615,0.4076638477387455,0.6623545572333973,1.1494694351156927,-0.7036472316129927,0.6013764926380554,0.7314345484349222,-0.8053946066619293,-0.2370217732657974,0.8428375844857321,-0.9216258370675958,-1.1025571515881494,0.5767677739729135,0.30112509392105546,-0.8095791327530796,0.010367458950055829,0.14800994718357324,0.31012332559446676,0.34551891632042037,0.33710843022354214,0.1739622002105252,0.0816151165592303,0.35741793854844256,0.9178936284779668,0.07386359880567972,-0.4795985374905889,0.6405554589700063,0.9418879964642825,-0.6678640268808349,-1.0104579208174265,-0.8672512264072116
0.155,0.8764440384854064,-0.01802061612615443,-0.7418337298844703,0.6749501083353158,-0.09428132841984094,0.9150599899462103,-0.5494141701893718,0.7981860912396126,-1.2933833980969935,-1.054473333936786,0.9289160097962044,-0.6484761275679849,-0.9082233488747887,0.9575513358819299,-0.6082572481022732,-0.872956727123517,0.9154257673347158,1.1451814154929334,0.5526292220939006,-0.5527222199861076,-0.6602818490096606,0.7967730757804748,-0.8777708618273775,0.9427150866154309,-0.4839261607120245,0.7516571671877574,1.0127023007301859,-0.35973257076681125,-1.1716614076604503,0.8797708675991897,0.42794637625304205,0.7843757199796519,0.6086846239712814,0.1838737397121325,0.21320426912577245,-1.2049625982640035,0.3132659469024484,1.0281982369793878,-1.3582148506219518,-1.0283581668331732,0.9437281037444136,1.286477369820522,-0.23812632769556213,-1.2307520353511638,0.6882297260059472,-1.0996712721297495,1.0791697978896129,0.44781353823263476,-0.4746449361694049,1.1699439490531647,-0.5728692865759532,-0.7547912365146958,1.10604212174597,0.3380402624877691,1.2011142482313708,-0.7442293657087747,-0.6440342625802126,-0.0242278705860399,-0.5319052388684182,0.03811860873225627,0.5868436772982871,1.061341603561697,0.031137171103328354,-0.20032083254092994,1.0019009825204768,-1.2368987032577157,-0.6433025398719177,0.8653310076166283,0.6115478406200994,-0.9664728878918283,0.40677529439789745,0.662299385024215,1.147928190059944,-0.7022301108914863,0.6004425533292002,0.7303621280212446,-0.8047068183521284,-0.2373040775591509,0.8422944878886262,-0.9215129467883282,-1.1018084328701563,0.5758583251511465,0.3005214779655609,-0.8086842200724539,0.010361693184597901,0.14796601130759712,0.30996425030929764,0.3453733711859575,0.33692078982464,0.17390414307088972,0.08168975315675905,0.3572341081639613,0.9170995279291336,0.07341742819142048,-0.4789788709537053,0.6395677875442787,0.9406498532622714,-0.6681065764438433,-1.0087061569593094,-0.86723669147458
0.156,0.8755964419151244,-0.018475894164289762,-0.7410030251217781,0.6744436411267398,-0.09342032164268574,0.9143031383349491,-0.5480267511347882,0.798247607085176,-1.2927881885952528,-1.0544166586781636,0.928634666580583,-0.6484730463222244,-0.9077759502697106,0.9571874007642017,-0.6082975563892568,-0.8724820380208627,0.9135589682777818,1.1447211048407393,0.5514397714707598,-0.5524972170210959,-0.6599314984101176,0.7966187363191454,-0.8759904724326357,0.9423661496180722,-0.48255232065363607,0.7505625044541265,1.011555968534481,-0.3605338303337169,-1.1706703883572207,0.8784481124736436,0.42841050525939506,0.7839144738897644,0.6082867458275932,0.18387177938848903,0.21285861521479935,-1.2035956526369613,0.311841602523991,1.026883879295996,-1.3578456229419618,-1.0283703054128164,0.9414235811845437,1.285163385498612,-0.2394904739950554,-1.229555618199794,0.6889632704930515,-1.097645273358006,1.0777753915772514,0.4470732567089497,-0.4735957617684664,1.1691672531204382,-0.573023490857269,-0.7545029094188542,1.1047379510440216,0.33921198555382975,1.1997243869715424,-0.7441984014881354,-0.643183441928765,-0.023809613791143755,-0.5312761066514821,0.03786749641692905,0.5863993810472033,1.0603967111158197,0.030931563738494715,-0.19999288489796005,1.0012475318807912,-1.236186530089489,-0.6435045407162364,0.86409367898611,0.6102573986660811,-0.9652116422373025,0.40588831693835736,0.6622424861914628,1.1463895228623417,-0.7008162925425966,0.5995110622493673,0.7292917918781591,-0.8040195366411592,-0.23758522072864183,0.8417521603382615,-0.9213989304663106,-1.1010596199482294,0.5749507554837586,0.2999195713474518,-0.8077901478353529,0.010356025379458055,0.14792211453908552,0.3098052974677834,0.3452278635786348,0.3367333016473912,0.17384616513379317,0.08176426771683255,0.3570504642422414,0.9163060473886677,0.07297269631148348,-0.47836013426289226,0.6385822519382003,0.9394133656163808,-0.668345818037,-1.006956005677569,-0.8672196893277302
0.157,0.8747502395309443,-0.01892943839613583,-0.7401734094118596,0.673936933521605,-0.0925612420388746,0.9135463799433685,-0.5466413531421053,0.7983067760286454,-1.292193699364658,-1.0543591642770742,0.9283536340537034,-0.6484693328052389,-0.9073287782957975,0.9568236229907773,-0.608337128466176,-0.8720067440003587,0.9116950061680714,1.1442589348933032,0.5502522779142387,-0.5522713005714003,-0.6595813109417946,0.7964631050486444,-0.8742123252027586,0.9420153463645351,-0.48118134415647734,0.7494707299780744,1.0104104205408817,-0.361331750318798,-1.169680545619526,0.8771265038677636,0.4288724880215806,0.7834538159955518,0.6078891624783432,0.18386958562693317,0.21251356777475117,-1.202230477086717,0.3104215925059733,1.0255726670382073,-1.3574752388393394,-1.0283791748813662,0.9391227354939072,1.2838497487324412,-0.24084968734719023,-1.228361366156833,0.6896921431547898,-1.0956214635442034,1.0763840355498218,0.4463351325298694,-0.4725487049885432,1.168390724152863,-0.5731767775041363,-0.7542143199860216,1.103434304620891,0.3403793093270712,1.1983349708163296,-0.7441656485157242,-0.6423338902800391,-0.023392565473931808,-0.5306475526090854,0.037617263225397546,0.5859552117533842,1.0594526454695956,0.0307268004114292,-0.1996654659102379,1.0005941820740296,-1.2354748953872663,-0.6437043492035714,0.8628583143669785,0.6089704654381072,-0.9639525338175976,0.40500291468682237,0.6621838685032776,1.1448534297703405,-0.6994057660382736,0.598582011049249,0.7282235350047687,-0.803332760570887,-0.23786520537235067,0.8412105997869703,-0.921283790915642,-1.1003107142161603,0.5740450604552482,0.29931936907291273,-0.8068969154117624,0.010350455473240205,0.1478782568821295,0.3096464669778245,0.3450823936044434,0.3365459655803451,0.1737882662515433,0.08183866043586416,0.35686700641994873,0.9155131869325156,0.07252939952991719,-0.47774232474367345,0.6375988469533611,0.9381785333148965,-0.6685817630238816,-1.0052074701317695,-0.8672002279079213
0.158,0.8739054284732666,-0.019381254030234538,-0.7393448802610442,0.6734299889121349,-0.09170408692865004,0.9127897185137637,-0.5452579760379677,0.798363605465097,-1.2915999265393483,-1.054300853204802,0.9280729107329585,-0.6484649884310177,-0.9068818322653964,0.9564600018813377,-0.6083759649049388,-0.87153084663662,0.9098338801431177,1.143794915651083,0.5490667409986446,-0.5520444739926993,-0.6592312849620893,0.7963061861604417,-0.8724364205453115,0.9416626872972635,-0.47981322609384053,0.7483818347376663,1.0092656598136125,-0.3621263390327346,-1.1686918741436307,0.8758060440571266,0.4293323298147416,0.7829937444266617,0.6074918737416122,0.1838671592707098,0.2121691261570177,-1.2008670677642135,0.30900590355738833,1.024264591461045,-1.357103700242129,-1.028384783710453,0.9368255674133772,1.282536469238895,-0.24220398014936603,-1.227169275493986,0.6904163594392897,-1.0935998460383174,1.0749957197817506,0.44559915804902755,-0.47150376055166154,1.1676143627910958,-0.5733291472832036,-0.7539254674893895,1.1021311861215726,0.3415422430364217,1.1969460040473614,-0.7441311119104915,-0.6414856056537254,-0.02297672229993169,-0.5300195765889314,0.03736790719627826,0.5855111708036262,1.0585094064019638,0.030522878790806778,-0.19933857406625236,0.9999409342555854,-1.2347637961304565,-0.6439019720108469,0.861624911650246,0.6076870304757719,-0.9626955565807599,0.4041190869500209,0.6621235397043248,1.1433199070214457,-0.6979985209042034,0.5976553914266212,0.7271573524194354,-0.8026464891894588,-0.23814403408121007,0.8406698041905356,-0.9211675309442265,-1.0995617170672236,0.573141235564067,0.29872086616564486,-0.8060045221709341,0.010344983403631202,0.14783443834074397,0.3094877587474145,0.3449369613690556,0.3363587815120916,0.17373044627678388,0.08191293150986297,0.3566837343347849,0.9147209466336399,0.0720875342218971,-0.4771254397368863,0.6366175674059942,0.9369453561223103,-0.6688144227483402,-1.0034605534689158,-0.8671783151416165
0.159,0.8730620058784275,-0.019831346255297262,-0.7385174351820695,0.6729228106741638,-0.09084885362482975,0.9120331577708376,-0.5438766196329116,0.7984181027724171,-1.2910068662644545,-1.0542417279196632,0.9277924951406312,-0.648460014608335,-0.9064351114936734,0.9560965367571923,-0.6084140662778682,-0.8710543475081852,0.9079755893267039,1.1433290570872234,0.547883160284986,-0.5518167406348408,-0.658881418834768,0.7961479838358541,-0.8706627588537655,0.9413081828223157,-0.4784479613233353,0.7472958097301626,1.0081216893712628,-0.3629176047697764,-1.1677043686564634,0.8744867352934186,0.4297900359041684,0.7825342573202502,0.6070948794356241,0.18386450116108063,0.2118252897115768,-1.1995054208397795,0.30759452244980456,1.0229596438437176,-1.356731009090392,-1.0283871403749258,0.9345320776501798,1.28122355666236,-0.24355336481881315,-1.225979342428899,0.6911359347783511,-1.0915804241154976,1.0736104342969075,0.4448653256730566,-0.47046092320168054,1.1668381696741046,-0.5734806009608742,-0.7536363512091099,1.1008285991771685,0.3427007959103022,1.1955574909466105,-0.7440947967842406,-0.6406385860674634,-0.02256208094373958,-0.5293921784341035,0.03711942636986442,0.5850672595770483,1.0575669936895105,0.03031979655265753,-0.1990122078600283,0.9992877895729849,-1.2340532293162036,-0.6440974157953867,0.8603934687065073,0.6064070833602347,-0.9614407045025954,0.40323683301021757,0.6620615075171837,1.141788950838513,-0.696594546726711,0.5967311951336938,0.726093239161997,-0.8019607215521488,-0.23842170943855787,0.8401297715078001,-0.9210501533535975,-1.0988126298949068,0.5722392763234421,0.2981240576680552,-0.8051129674811349,0.010339609107249906,0.14779065891888613,0.30932917268464266,0.34479156697781804,0.3361717493312586,0.17367270506250618,0.08198708113441615,0.35650064762552397,0.9139293265617029,0.07164709677468704,-0.4765094766008426,0.6356384081274972,0.9357138337746144,-0.6690438085377709,-1.001715258827474,-0.8671539589413955
0.16,0.8722199688922295,-0.020279720247134453,-0.7376910716960389,0.6724154021722261,-0.0899955394421191,0.9112767014190694,-0.5424972837257078,0.7984702753126168,-1.29041451469943,-1.0541817908732731,0.927512385803329,-0.6484544127431898,-0.9059886152972082,0.9557332269412737,-0.608451433158904,-0.8705772481948919,0.9061201328297925,1.1428613691373561,0.546701535321955,-0.55158810384083,-0.6585317109326495,0.7959885022491271,-0.8688913405051892,0.9409518433054406,-0.47708554472452647,0.7462126459877815,1.0069785122293555,-0.3637055558034563,-1.1667180239074217,0.8731685798217858,0.430245611544887,0.7820753528184453,0.6066981793786622,0.1838616121371467,0.21148205778866178,-1.198145532490854,0.30618743598201725,1.021657815484258,-1.3563571673226213,-1.0283862533434576,0.9322422668725118,1.2799110205867743,-0.2448978537126418,-1.224791563207202,0.6918508845334106,-1.0895632010480667,1.0722281691472515,0.44413362781631277,-0.4694201876921498,1.1660621454402882,-0.573631139304912,-0.7533469704326675,1.0995265474061975,0.3438549771690463,1.1941694357728447,-0.7440567082398705,-0.6397928295427204,-0.02214863808875813,-0.5287653579873894,0.03687181879065714,0.5846234794468952,1.0566254071071266,0.03011755137795441,-0.19868636578986287,0.9986347491713665,-1.2333431919532294,-0.6442906871990981,0.8591639834164159,0.6051306136979182,-0.9601879715758292,0.4023561521524837,0.6619977796345445,1.1402605574580555,-0.6951938331105953,0.5958094139324549,0.7250311902802342,-0.8012754567161885,-0.23869823402291596,0.8395904997029764,-0.9209316609400491,-1.0980634540885321,0.5713391782562547,0.2975289386338694,-0.8042222507111599,0.010334332520571044,0.1477469186203468,0.3091707086976792,0.34464621053579325,0.33598486892652774,0.1736150424619759,0.08206110950479975,0.35631774593177656,0.9131383267850088,0.07120808358174108,-0.4758944326981518,0.634661363961087,0.9344839660079522,-0.6692699316837776,-0.9999715893136651,-0.8671271672006242
0.161,0.8713793146628503,-0.02072638116508618,-0.736865787331364,0.6719077667569421,-0.08914414169226953,0.9105203531441843,-0.5411199681011748,0.7985201304311861,-1.2898228680162638,-1.0541210445073008,0.9272325812522632,-0.6484481842375414,-0.9055423429947244,0.9553700717581393,-0.6084880661229701,-0.8700995502792204,0.9042675097501162,1.1423918617050615,0.545521865645498,-0.5513585669473665,-0.6581821596361683,0.7958277455658375,-0.8671221658615472,0.9405936790743004,-0.47572597117919285,0.7451323345693088,1.005836131378133,-0.36449020038891045,-1.1657328346725417,0.8718515798717832,0.4306990619819008,0.7816170290696559,0.6063017733891123,0.18385849303594673,0.21113942973789326,-1.196787398908371,0.304784630998421,1.0203590977022825,-1.3559821768828124,-1.028382131083366,0.9299561357126227,1.278598870529715,-0.24623745916984535,-1.2236059340596017,0.6925612240241104,-1.087548180067942,1.070848914423854,0.4434040569245159,-0.46838154879262406,1.1652862907268886,-0.5737807630836018,-0.7530573244546548,1.098225034413936,0.34500479602880113,1.1927818427739831,-0.7440168513722988,-0.6389483341017178,-0.021736390427302583,-0.5281391150890282,0.03662508250603461,0.5841798317796211,1.0556846464276741,0.02991614095385821,-0.19836104635896992,0.997981814190627,-1.2326336810649987,-0.6444817928463374,0.8579364536547314,0.6038576111289269,-0.9589373518156891,0.4014770436504537,0.6619323637234149,1.1387347231154128,-0.6937963697010916,0.5948900396179806,0.7239712008369192,-0.8005906937434576,-0.23897361040655377,0.8390519867444276,-0.9208120564940598,-1.0973141910355537,0.5704409368976856,0.296935504131953,-0.8033323712295417,0.01032915357944446,0.14770321744880782,0.30901236669478294,0.3445008921477386,0.3357981401866263,0.17355745832877073,0.08213501681592163,0.3561350288941105,0.9123479473694951,0.07077049104576974,-0.4752803054025881,0.6336864297635081,0.9332557525436777,-0.6694928034523766,-0.9982295480139922,-0.867097947796283
